Show,Total Boletos,Nombre Localidad,Forma de Pago,Estado de Pago,EsCompartido,TipoShow,Mes,Día,Periodo,Mes_Show,Día_Show,Periodo_Show,Cluster
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Martes,Noche,Septiembre,Martes,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Martes,Noche,Septiembre,Martes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Martes,Noche,Septiembre,Martes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Martes,Tarde,Septiembre,Martes,Mañana,0
LojacreArte Festival Nacional  AXEL,1,PLATEA BAJA,PayPhone,1,0,Concierto,Septiembre,Martes,Tarde,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Martes,Tarde,Septiembre,Martes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Martes,Tarde,Septiembre,Martes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Martes,Tarde,Septiembre,Martes,Mañana,0
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,AppExterna,1,0,Concierto,Septiembre,Martes,Tarde,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Martes,Tarde,Septiembre,Martes,Mañana,0
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Martes,Tarde,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Martes,Mañana,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,1,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Martes,Mañana,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,1,PLATEA ALTA,AppExterna,1,0,Concierto,Septiembre,Martes,Mañana,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,1,PLATEA ALTA,AppExterna,1,0,Concierto,Septiembre,Lunes,Noche,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,AppExterna,1,0,Concierto,Septiembre,Lunes,Noche,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,Wallet,1,1,Ferias,Septiembre,Lunes,Noche,Septiembre,Lunes,Mañana,0
LojacreArte Festival Nacional  AXEL,1,PLATEA ALTA,AppExterna,1,0,Concierto,Septiembre,Lunes,Noche,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
LojacreArte Festival Nacional  AXEL,1,PLATEA BAJA,PayPhone,1,0,Concierto,Septiembre,Lunes,Tarde,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Lunes,Tarde,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
LojacreArte Festival Nacional  AXEL,3,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Lunes,Tarde,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Lunes,Tarde,Septiembre,Lunes,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Lunes,Mañana,Septiembre,Lunes,Mañana,0
LojacreArte Festival Nacional  AXEL,1,PLATEA BAJA,PayPhone,1,1,Concierto,Septiembre,Lunes,Mañana,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Lunes,Noche,Septiembre,Viernes,Noche,2
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Domingo,Noche,Septiembre,Viernes,Noche,2
LOS PANCHOS,4,PLATINUM,AppExterna,1,1,Concierto,Septiembre,Domingo,Noche,Octubre,Viernes,Noche,2
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
LojacreArte Festival Nacional  AXEL,1,PLATEA ALTA,PayPhone,1,0,Concierto,Septiembre,Domingo,Noche,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,5,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,5,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
LojacreArte Festival Nacional  AXEL,2,PLATEA ALTA,AppExterna,1,0,Concierto,Septiembre,Domingo,Noche,Septiembre,Viernes,Noche,2
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Noche,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,6,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,5,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,5,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,Wallet,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,5,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,6,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,7,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,6,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,6,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,8,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,4,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,1,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,AppExterna,1,1,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,3,BOLETO GENERAL,AppExterna,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,PayPhone,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
TAQUILLA GENERAL,2,BOLETO GENERAL,Wallet,1,0,Ferias,Septiembre,Domingo,Tarde,Septiembre,Domingo,Mañana,0
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,3,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,2,BOLETO GENERAL,PayPhone,0,1,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,2,BOLETO GENERAL,AppExterna,0,1,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,8,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,3,BOLETO GENERAL,PayPhone,0,1,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,2,BOLETO GENERAL,PayPhone,0,1,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,3,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,4,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,PayPhone,0,1,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,2,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,4,BOLETO GENERAL,Wallet,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,3,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,4,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,Wallet,0,1,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,2,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,1,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,3,BOLETO GENERAL,PayPhone,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,2,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
Noches de Feria  Wilfrido Vargas,6,BOLETO GENERAL,AppExterna,0,0,Concierto,Septiembre,Sábado,Noche,Septiembre,Sábado,Noche,2
